Latitude,Longitude,Pct change in death rate
-88.0874309,33.7870852,-11.5
-87.6509966,34.9041221,-3.8
-87.3218651,34.529776,-10.1
-85.3530477,32.6040644,-12.7
-86.9813995,34.8102387,0.7
-86.6505859,32.147888,-11.4
-85.692887,32.3870267,0.7
-86.5510802,34.7642377,5.1
-87.791091,32.2475911,-13.2
-87.881551,34.1382194,-8.7
-86.3216681,34.3095637,-5.3
-88.1965682,30.6845725,-7.4
-87.3832656,31.5803324,-17.4
-86.2044615,32.2028812,-9.9
-86.8464021,34.4544844,-7.5
-87.2938269,32.6390053,-16.3
-88.0968631,33.2967933,-6.2
-85.9416035,31.7986508,-8.2
-85.4640679,33.2964753,0.6
-85.1869798,32.2898113,-10.7
-86.3156631,33.7129627,-8.7
-86.6780894,33.2630428,-6.1
-88.2000571,32.5974811,-16.1
-86.1759302,33.3693135,1.4
-85.7996176,32.8633076,0
-87.5227834,33.2902197,-2.3
-87.3010936,33.7915581,17.7
-88.1975644,31.4052172,-18.4
-87.3049349,31.9900824,-15.4
-87.36529,34.1546073,-8.1
-161.9974772,55.2450437,-28.5
179.6211882,51.948964,-24.4
-149.2843294,61.1742503,-13
-160.1526246,60.9291413,-3
-156.9669094,58.7416473,-10.8
-150.0270164,63.6820386,-8.3
-158.2671226,59.5433255,-0.1
-146.5481586,64.6760436,0.7
-135.5757906,59.0984037,-17.9
-136.3207314,58.2534617,-22.4
-134.1784454,58.3729099,-15
-152.3222833,60.3666677,-11
-131.1066847,55.4499378,-26.2
-153.9183721,57.7044003,-16.5
-163.1901714,62.2835878,2
-156.4134134,58.1085067,-7.6
-149.6190939,62.2790939,-14.9
-164.1889119,64.7836858,-1.7
-153.4728302,69.4493427,0.9
-160.0210864,67.0050655,2.4
-133.0085979,57.1124581,-27.2
-133.1623885,55.6827733,-16.1
-135.3673965,57.1932044,-19.3
-135.3382787,59.5603794,-18.6
-143.2186282,63.8649972,-8.4
-145.0231406,61.3498403,-16.4
-132.343978,56.317416,-27.2
-140.416942,60.0174528,-19.3
-151.5778496,65.3757271,-6.6
-109.4901722,35.385084,0.1
-109.7751627,31.8401287,-14.2
-111.7737277,35.8296919,-14.3
-110.8118696,33.7896177,-4.7
-109.8783103,32.9318277,-9.2
-109.2423231,33.2388723,-6.1
-114.038806,33.7276104,-11.6
-112.4989297,33.3451756,-5.4
-113.7496891,35.717705,-14.1
-110.3210248,35.3907852,-1.8
-111.7836574,32.1280427,-10.9
-111.3663396,32.9185209,-20.8
-110.8452278,31.525733,-14.9
-112.5772247,34.631071,-6.1
-113.910905,32.7739424,-8.8
-91.3765466,34.2895697,-9.9
-91.7722672,33.1908354,-10.4
-92.3299488,36.2802684,-9
-94.2562984,36.3378189,-0.7
-93.0792364,36.3042991,6.8
-92.1691559,33.4665491,-2.8
-92.513879,33.5604604,-8.2
-93.5409718,36.3373704,4.6
-91.2971578,33.2671393,-16.7
-93.1762085,34.0533162,-9.4
-90.4187041,36.3673021,-26.5
-92.0599504,35.5663146,-17.1
-92.1887141,33.8932006,-11.1
-93.2328433,33.2230377,-9.1
-92.6892479,35.265702,-2.7
-90.6314213,35.8277285,-9.4
-94.2362187,35.5830114,-4.5
-90.3153317,35.2118788,-18.1
-90.7639835,35.2856921,-11.5
-92.6539989,33.9678233,-11.7
-91.2441034,33.8287519,-8.5
-91.7227781,33.5872418,-8.8
-92.3369277,35.1465478,-2.6
-93.8876647,35.5085579,-1.2
-91.8196636,36.3836192,-15.3
-93.1469323,34.5788523,-7.3
-92.4229794,34.2855683,-4.4
-90.5663459,36.1206072,-22.7
-93.6654791,33.7283293,-15.7
-92.9441474,34.3151767,-4.6
-93.9909315,34.0830639,-9.8
-91.5599423,35.7374992,6.8
-91.9136252,36.0948792,-7.4
-91.2232051,35.5964674,-11.3
-91.929673,34.277239,-13.5
-93.4663223,35.5733586,1.4
-93.611514,33.2406294,-7.3
-91.1011529,36.0410983,-9.6
-90.7797172,34.7795048,-15.8
-91.7276258,33.957675,-8.3
-94.2297741,33.699497,-6.1
-93.7209102,35.2186538,-5.3
-91.894132,34.7551137,-9.5
-93.7240531,36.0125452,13.3
-92.6785765,36.2666636,5.6
-93.9015018,33.3055054,-6.1
-90.0522072,35.7669437,-5.6
-91.2033099,34.6795117,-7.4
-93.664153,34.5456557,-14.9
-93.3050716,33.6666991,-12.3
-93.2158984,35.9107423,7.3
-92.8784131,33.5911684,-7.2
-92.9268773,34.9463629,-2.6
-90.8555931,34.4236874,-24.4
-93.6586589,34.1581907,-16.6
-90.6811037,35.5688702,-3.5
-94.2308841,34.4909149,-8
-93.0268181,35.456557,-5
-91.5536205,34.8311162,-15.3
-92.312996,34.7703106,-11.1
-91.0284409,36.3412985,-22.2
-90.7421378,35.0140258,-15.7
-92.674463,34.6485246,4.6
-94.0636413,34.8588693,-13.1
-92.6958884,35.8963868,-2.7
-94.2749889,35.1969808,-0.1
-94.2432792,33.9948773,-9.7
-91.4710689,36.1733989,-6.3
-92.1404819,35.8570011,-12.5
-92.5981447,33.1682186,-12.9
-92.5159757,35.5829532,-13
-94.2172695,35.978001,54.4
-91.7530339,35.2551175,-7.9
-91.2445353,35.1927768,-13.2
-93.4083032,34.9977133,-1.8
-121.912488,37.6471385,-12.7
-119.7983522,38.6217831,-2.7
-120.6538563,38.4435501,-10.2
-121.6019188,39.6659588,-6.4
-120.5614415,38.1838996,-16.9
-122.2375629,39.1777385,-5
-121.9515431,37.919479,-14
-124.003614,41.763958,-16.2
-120.5342245,38.7856116,-10
-119.6550193,36.7610058,-8.5
-122.4016998,39.6025462,-5.6
-123.9261757,40.7066554,10.5
-115.3554001,33.0408143,-17.5
-117.4039269,36.561977,-15.2
-118.7295064,35.3466288,-16.3
-119.8155301,36.072478,-13.7
-122.7467569,39.0948019,-17.6
-120.6299518,40.7210862,-14.3
-118.2618616,34.1963983,-14.1
-119.7498023,37.2098213,-25.3
-122.7459738,38.0518169,-15.7
-119.9128613,37.5700295,-16.7
-123.4428811,39.4323876,-12.4
-120.7228019,37.1948063,-12.2
-120.7183704,41.5929185,-11.1
-118.8751668,37.9158363,-22.9
-121.3155723,36.240107,-19.8
-122.3259045,38.5070999,-18.6
-120.7713429,39.2975082,-3.8
-117.7772068,33.6756872,-11.5
-120.7227181,39.0620323,-12.5
-120.8243709,39.9922953,-14.2
-116.0022389,33.7298275,-5.8
-121.3404408,38.4500161,-9.8
-121.085296,36.6107024,-12
-116.1811967,34.8572198,-8.9
-116.7761174,33.0236041,-7.6
-123.0322294,37.7272391,-13.6
-121.272244,37.9349815,-10.6
-120.4475445,35.3852242,-14.7
-122.3715457,37.4146725,-14
-120.0399729,34.5370572,-13.1
-121.6906224,37.2207774,-11.6
-122.007205,37.0124883,-24.8
-122.0435556,40.7605142,-4.6
-120.5219926,39.5769252,-10.5
-122.5332868,41.5879861,-7.2
-121.939594,38.2672255,-10.4
-122.9261095,38.5251824,-16.6
-121.0028311,37.5623162,-18.4
-121.7039397,39.0361898,-12.8
-122.2322737,40.1261573,-2.8
-123.114476,40.6478033,-8.4
-118.7810551,36.2288339,-15
-119.9647335,38.0214344,-14.3
-119.1331432,34.3587415,-5.5
-121.9024413,38.6795955,-5.9
-121.3442587,39.27013,-10.8
-104.3318718,39.8743252,-2.9
-105.7880414,37.5684423,-11.1
-104.3317065,39.6445537,1.1
-107.0508634,37.2023952,-4.5
-102.5437412,37.3097802,-9.9
-103.0775841,37.9318907,-0.9
-105.3976911,40.0949699,-4.4
-105.0507868,39.9535933,-9.1
-106.3166833,38.7382234,-17.8
-102.6017914,38.8356456,-12.5
-105.69257,39.669732,-15
-106.1764473,37.2134065,-8.1
-105.4289399,37.2775474,-18.7
-103.7727363,38.3061801,0.6
-105.3735148,38.1019939,-15.3
-107.864757,38.8617559,4
-104.8811054,39.7618502,-5.3
-108.5241156,37.7117226,-9.6
-104.9259871,39.325414,-7
-106.6951694,39.6269919,-26.5
-104.1140759,39.3151572,-1.5
-104.5274718,38.8273831,4.3
-105.4249583,38.4551696,-10.5
-107.9097802,39.5993517,-8.5
-105.5288778,39.8611555,-9.9
-106.0959348,40.1232049,-19.3
-107.0665057,38.6726401,-11.5
-107.3382613,37.8211654,-9.3
-104.9599278,37.6878154,-14.3
-106.3292476,40.6634319,-12.9
-105.245462,39.5795106,6.7
-102.7568494,38.387663,-3.7
-102.6030226,39.3053399,-8.7
-106.350079,39.2053405,-22.6
-107.8397178,37.2873673,4.9
-105.4867638,40.6580933,-11.5
-104.0441103,37.3188308,-15.6
-103.5075545,38.9937401,0.9
-103.0904639,40.7280911,-9
-108.4618935,39.0194206,1.1
-107.003236,37.5490672,-9.1
-108.2171545,40.6108644,-10.2
-108.5957864,37.3380247,-9.4
-108.2662815,38.4075069,-9.2
-103.8122102,40.263159,-15.6
-103.7212597,37.8841698,2.3
-107.7884802,38.1547313,-17.4
-105.7176479,39.1189141,-16.9
-102.3451047,40.5947117,-12
-106.9157831,39.2173323,-26.5
-102.3921613,37.9581814,-4.8
-104.4898924,38.1706581,-10.2
-108.2007155,39.9726223,-6.4
-106.453128,37.4858534,-13.3
-106.9877021,40.4836638,-19.3
-106.2346662,38.0316514,-16.1
-107.6702566,37.7810745,-10.1
-108.4272635,38.009319,-21.1
-102.3553579,40.8715679,-9.1
-106.1375545,39.6210227,-25.3
-105.1873651,38.8699759,-8.5
-103.2097445,39.9657899,-9.4
-104.383666,40.555961,-12.4
-102.4226489,40.0006314,-10
-73.3670614,41.2274128,-12.3
-72.7329157,41.8060534,-10.3
-73.2354042,41.7918833,-20.9
-72.5227802,41.4330028,-8.9
-72.9002037,41.3497173,-1.1
-72.1086339,41.4726517,-10.7
-72.3409779,41.8580807,-11.6
-71.9907017,41.8249987,-6.9
-75.5029819,39.0970884,-7
-75.6441324,39.5759152,-0.9
-75.3370237,38.6732275,-7.9
-77.017229,38.9041031,-14.1
-82.357221,29.6757403,-15.1
-82.3022838,30.3244416,-15.2
-85.6316802,30.2382184,-15
-82.1666793,29.9523863,-11.6
-80.7005344,28.2986776,5.9
-80.4766834,26.1935353,1.8
-85.1979155,30.3888013,-14.4
-81.9412782,26.8689745,-21.7
-82.5248099,28.8436402,7.2
-81.8650364,29.9865835,-13.7
-81.4009553,26.118786,-8.7
-82.6231143,30.2212256,-20.8
-81.8062531,27.1905809,-30.9
-83.1956656,29.5808994,-24.9
-81.6481132,30.3352449,-7.9
-87.3388996,30.6116382,-11.9
-81.2862729,29.4748818,18.3
-84.7991742,29.8101756,-10.8
-84.6126072,30.5786866,-20.5
-82.7958011,29.7234556,-19.9
-81.1908197,26.9548102,-15.6
-85.2565366,29.9072571,-11.8
-82.9510714,30.4911868,-16.8
-81.8215798,27.4928458,-4.6
-81.1521142,26.539967,-4.5
-82.4662272,28.5730426,7.4
-81.3423534,27.3410799,-7.5
-82.3497186,27.9066072,-7.7
-85.8159385,30.8620072,-14.3
-80.5747894,27.7005283,5.3
-85.2088141,30.7892485,-17.3
-83.8908594,30.4245577,-19.7
-83.1785097,29.9900661,-16.4
-81.7122822,28.7641128,3.3
-81.8919943,26.5590348,-19.9
-84.2778004,30.4593104,-11.9
-82.783462,29.2844566,-7.4
-84.8685805,30.2598494,-15
-83.4704159,30.4472325,-13.8
-82.3687669,27.4816825,-21.6
-82.0431004,29.2028047,6.1
-80.3982011,27.0836036,8
-80.4970989,25.6105799,0
-80.9532703,24.7688833,-8
-81.7650867,30.6059629,-10.6
-86.5941872,30.665851,-8.5
-80.8873884,27.3855924,-4.5
-81.3232839,28.5143906,3.6
-81.1393116,28.0590267,-1.7
-80.4483542,26.6491257,-3.2
-82.4648324,28.3077107,-4.7
-82.7395188,27.9031078,-9.8
-81.6934703,27.9535813,-7.1
-81.7320389,29.5938964,-13.2
-81.3839483,29.8906441,-7.3
-80.4435357,27.3798137,-1.4
-87.0127623,30.7018378,-10
-82.3658351,27.1843855,-17.2
-81.1319894,28.6900918,14
-82.0743472,28.7141008,-3.4
-82.9927542,30.1892438,-14.4
-83.6094825,30.0099084,-18.3
-82.366918,30.0542796,-5.5
-81.161792,29.057769,13.9
-84.3748463,30.139432,-2.3
-86.1766139,30.6312106,-18.3
-85.6627968,30.6022166,-4.3
-82.2901025,31.739712,-16.3
-82.8781511,31.2968056,-11.3
-82.4514325,31.5502095,-9.3
-84.4548812,31.3195798,-14.3
-83.2554566,33.0594897,3.2
-83.4984409,34.3519216,-9.1
-83.7123025,33.9920094,-9.1
-84.8381879,34.2409175,3.9
-83.147197,31.7407715,-2.8
-83.2278695,31.2886522,-12
-83.6941941,32.8088446,-11.6
-83.3317174,32.4354034,-14.2
-81.9829779,31.1973339,-11.1
-83.5819054,30.8229337,-14.9
-81.4385431,32.0179692,-9.6
-81.744021,32.3917111,-9.4
-82.0001638,33.0601805,-7.9
-83.9582206,33.2903551,-12.1
-84.6262895,31.521279,-14.8
-81.6420193,30.913358,-19.6
-82.0712656,32.4039497,-13.1
-85.0805272,33.5822366,-2.1
-85.1393857,34.9002176,-1.2
-82.1396442,30.7799036,-21.9
-81.085184,31.9804037,-11
-84.7880206,32.3474454,-13.6
-85.3452894,34.4741785,-2.9
-84.4750574,34.2443166,-6.2
-83.3671522,33.9521852,-3.8
-84.9925826,31.6198309,-13.9
-84.3555727,33.5426863,-9.9
-82.7026143,30.9176531,-5.2
-84.5741668,33.9399407,6.2
-82.8449401,31.5492452,-4.2
-83.769773,31.1897075,-20.4
-82.2522957,33.5476313,-19.6
-83.4294448,31.1525157,-11.9
-84.7621381,33.3528965,-6.3
-83.9791874,32.7094283,-4
-83.7535313,31.9151491,-14.6
-85.5062006,34.8524237,-4.2
-84.1732611,34.4426077,-8.9
-84.5838952,30.8805967,-4.9
-84.2263432,33.7706611,-18.2
-83.1678658,32.164369,-23.1
-83.807167,32.1519954,-17.5
-84.20904,31.5325876,-17.9
-84.7673139,33.7012421,13.3
-84.9067225,31.3241906,-3.5
-82.8973758,30.7140081,-22.5
-81.3433566,32.3616879,-7.1
-82.8419087,34.116413,-6.2
-82.2997628,32.5910995,-1.4
-81.890153,32.1530834,-10.5
-84.3173308,34.8665427,-12.3
-84.4939407,33.4127172,-7.1
-85.2136851,34.2636918,2.7
-84.1274075,34.225143,-8
-83.2274485,34.3753453,-1.2
-84.4681816,33.7900338,-12.9
-84.4546244,34.6905055,-5.2
-82.6069126,33.2274908,-10.6
-81.4964503,31.2127098,-11.7
-84.8738622,34.5096669,-8.6
-84.2450203,30.8758999,-14.5
-83.1666127,33.5767403,-14
-84.023087,33.9591457,-11.4
-83.5258749,34.6343924,-8.6
-83.8184997,34.3175689,-8.6
-83.0004653,33.2692195,-9.4
-85.2200629,33.7951646,-1.3
-84.912432,32.7315494,-10.5
-82.96329,34.3487328,-10.6
-85.1378862,33.2913469,-1
-84.1540207,33.4529466,-1.5
-83.6625217,32.4582875,1.3
-83.2770374,31.6043062,-4.3
-83.562566,34.1308811,-5.8
-83.6901425,33.3181691,-7.8
-82.6368248,31.8116153,-8.9
-82.4200036,33.0581756,-4.2
-81.9715244,32.7945631,-7.9
-82.6639696,32.6945842,-9.1
-83.5621958,33.0216636,-9.3
-84.1466893,33.0744405,-11.2
-83.0631635,31.0381973,-18.9
-82.9263171,32.3932197,-13.7
-84.1466814,31.8184185,-1.7
-81.4578709,31.8074582,-9.1
-82.4482992,33.7921507,-18.1
-81.7428697,31.7495633,-20.5
-83.2689952,30.833145,-23.3
-83.9989251,34.5681403,-4
-82.4787331,33.4796231,-11.1
-81.3722892,31.4885058,-22.8
-84.0512306,32.3626859,-4.6
-83.2037373,34.1285257,-10.7
-84.5287354,32.3593118,-11.8
-84.6670579,33.0292666,-5.4
-84.7303983,31.1629309,-13.9
-84.192038,31.228997,-15.2
-83.9229376,33.0174352,-13.9
-82.5333487,32.1721081,-16.8
-83.4994346,33.5986956,-14.1
-84.7379899,34.7970974,-9.5
-84.874946,32.510197,1.6
-83.8551837,33.5440407,-7
-83.4377284,33.8341247,-7.7
-83.0740805,33.8668062,-10.7
-84.8671693,33.9210299,19.3
-83.8319779,32.5713241,-9.7
-84.4903508,34.4567464,-6.1
-82.2103703,31.353998,-13.4
-84.3898475,33.0812241,-11.2
-85.1883384,33.9960153,0.6
-83.4818454,32.2388026,-19.7
-83.3717898,33.3210605,-13.1
-85.004799,31.8629404,-15.8
-83.4048701,34.8839345,-6.9
-84.7523108,31.762651,-14
-82.0749983,33.361487,2.8
-84.0263696,33.6520811,-0.4
-84.3227083,32.2634439,-21.1
-81.6175849,32.7447512,-10.6
-84.8676853,30.9339599,-11.5
-84.2849046,33.2623481,-13.9
-83.2902156,34.5529139,-6.4
-84.8349117,32.073225,-15.6
-84.2042935,32.0422659,-9.1
-84.5300288,32.7046026,-7.3
-82.8752721,33.559319,-13
-82.0592081,32.0437683,-11.4
-84.2514261,32.5546668,-13.7
-82.9310624,31.9136387,-23.8
-84.4394464,31.7771909,-16.2
-83.9198155,30.8646195,-17.9
-83.5259307,31.4570027,-4.5
-82.3306257,32.1178118,-17.6
-83.7322645,34.9025294,-10.8
-82.5708819,32.4095857,-8.4
-85.02836,33.034482,4.6
-83.6203195,31.7248005,-8.1
-83.4258792,32.6658469,-8.6
-83.9892568,34.833333,-13.3
-84.2922831,32.8818367,4.4
-85.3054565,34.735802,-7.6
-83.731829,33.7838866,-4.9
-82.4215072,31.050881,-6.3
-82.6880123,33.4191691,-11.4
-82.7981123,32.9718435,-10.1
-81.9123763,31.5478449,-14.3
-84.5538279,32.0466911,-20.5
-82.7338492,32.105258,-20.6
-83.7434165,34.643776,-10.5
-84.968541,34.8017261,-6.8
-83.4382617,31.9627168,-18.4
-82.7479211,33.7790312,-14
-83.1755122,32.8042663,-9.1
-83.8499598,31.5517733,-18.8
-155.5024434,19.5977643,-10.6
-158.1234063,21.5800225,-11.7
-156.9740097,21.2187644,-14.3
-159.7059653,22.0120383,-9.4
-156.6015502,20.8559308,-7.6
-116.244376,43.4514767,3.7
-116.4616241,44.877004,-13.8
-112.2289819,42.6929211,-4.5
-111.3275168,42.2858922,-0.5
-116.6335414,47.2184513,-5.7
-112.3992058,43.2163568,-1.7
-113.9553713,43.394192,-17.1
-115.7151105,43.9872749,-12.7
-116.6123638,48.316796,-19.2
-111.6218783,43.3951708,2.3
-116.5246676,48.7731313,-24.5
-113.1776308,43.685101,-3.4
-114.7721349,43.5025515,-14
-116.709058,43.6257956,12.1
-111.5442734,42.7860724,0.8
-113.6263276,42.282313,-4.2
-112.3546128,44.290218,-2.2
-115.6535003,46.67257,-15.2
-114.2522675,44.273351,-10.6
-115.471205,43.3946984,-7.3
-111.8229653,42.1736093,-5.8
-111.484429,44.2180909,1.5
-116.3987839,44.0614727,7.1
-114.8214203,42.9731849,-13.5
-115.4673371,45.849644,-15.7
-112.3185879,43.7969649,4.1
-114.2620858,42.6913953,-1.7
-116.6959222,47.6759658,-10.9
-116.7309737,46.8189202,-20.3
-113.8870422,44.9285059,-4.8
-116.42376,46.2363277,-16.9
-114.1538989,42.9861805,-10.6
-111.6569925,43.788614,17.6
-113.6398404,42.8572114,-2.1
-116.7609091,46.3337914,-14.9
-112.5204486,42.1838954,-3.8
-116.1896903,42.5728508,-2.2
-116.7502379,44.00243,3.8
-112.844407,42.694126,-7.6
-115.8850916,47.3476935,-14.2
-111.2117653,43.7609939,-2.5
-114.6656386,42.352309,-3.2
-115.6180612,44.8559596,-14.9
-116.7977917,44.4482229,0.6
-91.1949607,39.9860525,-14
-89.3495158,37.1836583,-17.5
-89.4365916,38.885924,7.3
-88.8242951,42.3189831,-6.7
-90.7503095,39.9620694,0
-89.5283772,41.4013043,-6.9
-90.6662949,39.1642619,-4.2
-89.9241894,42.0709,-2.3
-90.2457045,39.9692024,0.3
-88.196975,40.1389845,-14.8
-89.2795927,39.5455242,-8
-87.7916872,39.3323642,-8.6
-88.4823254,38.7468187,2
-89.4262278,38.6062953,7.1
-88.220782,39.5136797,-11
-87.6454546,41.8942937,-9
-87.7606193,39.0027865,-8.4
-88.2406193,39.273121,-9.4
-88.768991,41.8946125,-8.8
-88.9018526,40.1814993,5.9
-88.2228656,39.766078,-16
-88.0860383,41.8520581,-6.3
-87.7471102,39.679037,-14.2
-88.0479408,38.4170954,-3
-88.5928488,39.0479445,-3.5
-89.0179232,39.0011246,-5.4
-88.2245882,40.5965386,-0.4
-88.9263215,37.9918516,-4.7
-90.2022689,40.4652401,-1.6
-88.2279642,37.7686768,-12.2
-90.3877569,39.3554444,-0.5
-88.4010545,41.2924096,-12.2
-88.5390093,38.0852273,-10.4
-91.1688008,40.401318,-7.8
-88.2661478,37.5178517,-15
-90.9412464,40.814471,-9.3
-90.1308378,41.3500209,-0.5
-87.833601,40.7488665,-8.4
-89.3812119,37.7860959,-19.2
-88.1507629,39.0048737,-7.9
-88.92421,38.3007796,13.4
-90.3613647,39.0801918,0
-90.2114705,42.3623905,-6.9
-88.8821305,37.4607092,-18.2
-88.4280395,41.9395938,-2.9
-87.8611165,41.1395105,5.6
-88.4306257,41.5881403,-8.6
-90.2137921,40.9309446,-6.4
-87.435976,42.326441,-13.1
-88.8859312,41.3433407,-12.8
-87.7302207,38.7189542,-9.8
-89.2993505,41.7474419,-6.2
-88.5528518,40.8943761,-13.4
-89.3653086,40.1292768,-5.1
-90.6789543,40.4558082,-1.2
-88.452245,42.3242982,-9.3
-88.8445391,40.4945594,-6.5
-88.9615288,39.8602372,-20
-89.9263435,39.2659,-5.7
-89.9001953,38.8270817,3.1
-88.9204885,38.6481057,6.3
-89.3423714,41.0311192,-6.4
-89.9135746,40.2369926,-5.8
-88.7056578,37.216119,-23.6
-89.7941326,40.0225693,-15
-90.7417698,41.2056046,-10.7
-90.1790777,38.2779831,-7.2
-89.4780041,39.2280932,-5.4
-90.2048237,39.7176209,7.4
-88.6257259,39.6368956,-7.4
-89.3201764,42.041884,-5
-89.7671064,40.7859952,-11
-89.3685249,38.0843809,-6
-88.5923535,40.0090334,-9
-90.8890344,39.6251059,-1.1
-88.5423737,37.4171687,-22.7
-89.1277549,37.2156152,-17.8
-89.2983474,41.1989613,-9.8
-89.8212096,38.0565149,-7.1
-88.0854523,38.7121872,-7.5
-90.5721252,41.4684205,-14.3
-89.9285459,38.4701976,0.6
-88.5450236,37.7515083,-15.5
-89.6624251,39.7568675,-9.1
-90.6134641,40.1569048,-0.7
-90.4777707,39.6370016,3.4
-88.7988615,39.3849258,-15
-89.7974111,41.0969077,-4.5
-89.6659942,42.3497262,-8.3
-89.5162597,40.5080739,-9.6
-89.2446391,37.4856521,-10.5
-87.7267779,40.1867542,-17.4
-87.8391674,38.4458209,-17.3
-90.6202228,40.8504412,1.7
-89.4171873,38.3531405,-6.9
-88.4324302,38.4318573,-5.3
-88.1785848,38.087372,-9.2
-89.9109567,41.7505708,-4.2
-87.9784564,41.4484742,-7.7
-88.9300182,37.7303533,-17.9
-89.1612053,42.3373957,-5.7
-89.2105871,40.789787,-4.7
-84.9361305,40.7457327,-10.7
-85.0717907,41.0919086,1.4
-85.8979988,39.205843,-19.3
-87.3147896,40.6009826,-8.6
-85.3237297,40.4726717,-6.7
-86.4690137,40.0508916,-12.4
-86.2395856,39.1928859,-16.9
-86.5651412,40.5849801,-14.5
-86.3551685,40.7537986,-17.7
-85.7111221,38.4762174,-10.9
-87.1158369,39.3939513,-5.3
-86.4775665,40.305944,-18.9
-86.4408711,38.2894327,-8.7
-87.076944,38.696089,-10.9
-84.9734976,39.14832,-14.3
-85.499831,39.3059799,-11.1
-85.0001854,41.4011894,-8.2
-85.3992617,40.2275433,4.2
-86.8733845,38.3733441,-4.9
-85.8639864,41.6006928,-12.9
-85.1850315,39.6396552,0.8
-85.9118469,38.3180811,-13.1
-87.2348725,40.1212366,-9
-85.0669641,39.409762,-5.3
-86.265006,41.0503837,-14.9
-87.5805231,38.3173981,-7
-85.6549455,40.5157575,-2.5
-87.0047712,39.0471466,-12.2
-86.0217126,40.053507,-9.6
-85.7731503,39.8225286,-19.9
-86.1037659,38.1864534,-14
-86.5099076,39.7689631,-9.2
-85.3973629,39.9295911,-8.4
-86.1141178,40.4835368,-0.6
-85.4785975,40.8263938,0.4
-86.0425161,38.9119571,-9.6
-87.1188137,41.0176883,-6.3
-85.0023352,40.4349566,-9.5
-85.44009,38.7836039,-13.9
-85.628103,38.9962289,-7.7
-86.0942641,39.496092,-15.1
-87.4203544,38.688391,-18.5
-85.8615754,41.2442928,-10
-85.4263018,41.6424683,-10.8
-87.3743368,41.472247,-5.1
-86.7447386,41.5490129,-1.6
-86.4878198,38.8398148,-19.2
-85.7224543,40.166203,-12.4
-86.1357939,39.7829759,-13.7
-86.2690363,41.3250032,-1.3
-86.8018468,38.705322,-10.4
-86.0442585,40.7728813,-15.5
-86.52331,39.1607286,-6.5
-86.8927145,40.0402962,-7.4
-86.4474573,39.4826458,-10.5
-87.4021716,40.9623985,-9.6
-85.4172708,41.4046794,-1.6
-84.9642994,38.940527,-26.7
-86.489257,38.5473812,-10.3
-86.8388453,39.3173394,-10.2
-87.1969502,39.7742496,-14.2
-86.6265397,38.0814361,-2.2
-87.2325472,38.3979613,-10
-87.0713128,41.5099144,-4.7
-87.8686526,38.0276138,-16.9
-86.6925383,41.0452718,-10.1
-86.8533729,39.6655479,-13.6
-85.0057896,40.1640793,-0.8
-85.2604937,39.1002257,-10
-85.4664031,39.6223572,-14
-86.2881592,41.6176989,-1.6
-85.7518981,38.6794309,-6.8
-85.7921742,39.5241345,-21.2
-87.0103746,38.0096966,4.3
-86.6446359,41.2844785,-6.4
-85.0024051,41.643467,-14.8
-87.4158429,39.0892251,-13.8
-85.029681,38.8258545,-20.8
-86.8935538,40.3891334,-15.3
-86.0562066,40.3102294,-10.1
-84.9251523,39.6231109,-2.1
-87.5861659,38.0200703,-9
-87.4620713,39.8540452,-11.5
-87.3903754,39.4291426,-2
-85.7951915,40.8437475,-7.1
-87.3758466,40.3526584,-4.8
-87.2720486,38.0977282,-0.4
-86.1047512,38.6006126,-10.9
-85.0067351,39.8630908,8.9
-85.2129742,40.7352727,-1.3
-86.8642934,40.7509496,-3.5
-85.5018918,41.1364261,-4.3
-94.4781643,41.3285283,-3
-94.6969059,41.0216555,-6.2
-91.382751,43.2749637,10.7
-92.873061,40.7442964,-6.1
-94.9043119,41.679178,-9
-92.05763,42.0925474,-10.5
-92.3076003,42.4711317,0
-93.938358,42.038642,-1.3
-92.3273559,42.7808946,-3
-91.8386658,42.4703284,-6.8
-95.1414324,42.7415219,-3.3
-92.7800664,42.7347076,-0.3
-94.6436829,42.3861699,-7.3
-94.8676471,42.039492,-3.4
-94.9333023,41.3338235,-0.6
-91.1326105,41.77236,-13.5
-93.2509646,43.0749751,-3.6
-95.6332616,42.7427375,-7.4
-92.3172101,43.0597409,10.4
-93.7840961,41.0291908,-5.1
-95.1498753,43.0812244,-4.6
-91.3235764,42.8409849,-11
-90.5342431,41.8980732,-16.3
-95.3890903,42.0431192,-2.9
-94.0407065,41.6853205,-4.1
-92.4103453,40.7480892,-5.7
-93.7845799,40.7363787,-9.9
-91.3667667,42.4729373,-8.1
-91.1869253,40.9153393,-14.9
-95.1960572,43.3896107,-3.5
-90.8787708,42.4634808,-8.2
-94.6693702,43.3779844,-2.3
-91.8403761,42.8641219,-1.3
-92.7873669,43.052741,1.4
-93.2714152,42.7365451,-4.3
-95.5991816,40.7425902,-7.6
-94.3887028,42.042494,-5
-92.7902613,42.4033232,9.5
-94.5012723,41.6835728,-4.7
-93.709198,42.3907681,-6.3
-93.7436965,43.0754105,-5.7
-93.241669,42.3902079,-3.8
-95.8271491,41.6885844,-3.4
-91.5472594,40.9848025,-9.6
-92.3219084,43.3653125,25.7
-94.2027754,42.7822212,-4.9
-95.5074206,42.3918601,-3.6
